block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_-7983508786213002472,P2 - High Priority,High,rule_driven_high_risk,0.5345180753013994,12,Critical,anomaly,0.06122892437702976,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-1367876730256254709,P2 - High Priority,High,rule_driven_high_risk,0.5345180753013994,12,Critical,anomaly,0.06122892437702976,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_3790492230047189408,P2 - High Priority,High,rule_driven_high_risk,0.5338137700319168,12,Critical,anomaly,0.06049322439944882,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-667933171485085225,P2 - High Priority,High,rule_driven_high_risk,0.5328640731925007,12,Critical,anomaly,0.059501194417932,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_1686195200514944346,P2 - High Priority,High,rule_driven_high_risk,0.5325930065039214,12,Critical,anomaly,0.05921804481597415,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_424255210146453297,P2 - High Priority,High,rule_driven_high_risk,0.531963148974234,12,Critical,anomaly,0.0585601111179761,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_7505828172725463922,P2 - High Priority,High,rule_driven_high_risk,0.5315572041313106,12,Critical,anomaly,0.05813607111035657,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_4524198807982839635,P2 - High Priority,High,rule_driven_high_risk,0.530420022530242,12,Critical,anomaly,0.05694819915388771,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-7680599654910200999,P2 - High Priority,High,rule_driven_high_risk,0.5299623532429322,12,Critical,anomaly,0.056470129062689,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_5547569777499890340,P2 - High Priority,High,rule_driven_high_risk,0.5256922039125024,12,Critical,anomaly,0.05200963600266639,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-7658293778087733436,P2 - High Priority,High,rule_driven_high_risk,0.5251566597085274,12,Critical,anomaly,0.05145021968714247,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_3169060243663461885,P2 - High Priority,High,rule_driven_high_risk,0.5248890687230099,12,Critical,anomaly,0.051170700719194495,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-4590972095204776122,P2 - High Priority,High,rule_driven_high_risk,0.5248890687230099,12,Critical,anomaly,0.051170700719194495,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_4357276972386184626,P2 - High Priority,High,rule_driven_high_risk,0.5243542487127039,12,Critical,anomaly,0.05061204087858162,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-272707591443354058,P2 - High Priority,High,rule_driven_high_risk,0.5232860550121736,12,Critical,anomaly,0.049496231987772754,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-8679916835272129336,P2 - High Priority,High,rule_driven_high_risk,0.523152666259659,12,Critical,anomaly,0.04935689737466287,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-7372087176866857012,P2 - High Priority,High,rule_driven_high_risk,0.522752680452641,12,Critical,anomaly,0.04893908202951858,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_-8522942048313632858,P2 - High Priority,High,rule_driven_high_risk,0.522752680452641,12,Critical,anomaly,0.04893908202951858,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
blk_6106884317961925960,P2 - High Priority,High,rule_driven_high_risk,0.522752680452641,12,Critical,anomaly,0.04893908202951858,E3,dfs.DataNode$DataXceiver,WARN,1,1,0,0.0,0.0,0,"Flagged because it rule-based risk score is 12; contains WARN-level log activity; contains exception/error/failure-related text; contains Event ID E3, associated with exception while serving an HDFS block; was flagged as anomalous by Isolation Forest; ends with an E3 exception event.",Prioritize for analyst review. Check whether the WARN/E3 exception pattern repeats across multiple blocks or components.
