block_id,log_count,first_line_id,last_line_id,line_span,first_event,last_event,unique_event_count,unique_component_count,warn_count,info_count,has_warn,event_sequence,component_sequence,level_sequence
blk_-9017308542351369260,1,858,858,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-9038475355621289969,1,433,433,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-9049344623659872649,1,955,955,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-9056276727170871967,1,384,384,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-9056748866943837167,1,1428,1428,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-9056865861421808370,1,1100,1100,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9069971851590882719,1,166,166,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-9089815063425241739,1,670,670,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-9092685890953655332,1,1347,1347,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-9098645110390099509,1,1513,1513,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9103764593642564543,1,141,141,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-9110604833387121363,1,259,259,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9120005470237070778,1,1068,1068,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9132218772786220159,1,937,937,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9161369067334198861,1,211,211,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9162090767925303921,1,204,204,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_-9167880724995702718,1,1932,1932,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-9169228974826183399,1,1580,1580,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-9171803179611497035,1,850,850,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-9171930401624803515,1,1004,1004,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-917268749136585019,1,1804,1804,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9181958042427679309,1,190,190,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-9188933731705791676,1,427,427,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-9190864897806028230,1,1310,1310,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-9198375937828232046,1,279,279,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-9211699406261033878,1,1537,1537,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-921231092429668424,1,461,461,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_-9220604860626391374,1,842,842,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-931590117143327078,1,588,588,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_-945770324989341170,1,394,394,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_-954856062493437881,1,1833,1833,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-966013175018359901,1,962,962,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_-967145856473901804,1,63,63,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_-989798817617753264,1,932,932,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_-997605125898553536,1,1483,1483,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1002945451269828722,1,1240,1240,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1018961650823645078,1,1593,1593,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1021828391502582165,1,581,581,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_102441832197223997,1,583,583,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1043487525777829194,1,1143,1143,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1057763407402503745,1,562,562,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1060814796407897179,1,1620,1620,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1064470652608359218,1,51,51,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1074754942323612586,1,1323,1323,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_107727140948970996,1,1016,1016,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1077394056781488,1,1550,1550,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1078000656626961731,1,293,293,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_1102735311308675356,1,838,838,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1104376461837247304,1,250,250,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_111759050707136656,1,1355,1355,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1119272693889755844,1,1766,1766,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1122812501843755360,1,1805,1805,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1129715194117079802,1,1514,1514,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1144571179430079218,1,886,886,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1150231966878829887,1,797,797,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_1151012386083696649,1,907,907,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1155029843511109085,1,1198,1198,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1184972950286241114,1,872,872,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1188202922232921994,1,954,954,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1190791818440776717,1,1943,1943,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1200136320542454615,1,1121,1121,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_120277101968534224,1,578,578,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1213582438865696738,1,1594,1594,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1216611589160220108,1,1958,1958,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1247599917761164561,1,1532,1532,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1253515519191706153,1,1427,1427,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_1259893634804870815,1,1930,1930,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1275198635723397883,1,1150,1150,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1279439901767890758,1,624,624,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1302893891174665780,1,827,827,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1303107722036031233,1,1810,1810,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1321799290531408498,1,780,780,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1345503778930512538,1,718,718,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1349228381785843634,1,1022,1022,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1350741653957819140,1,1166,1166,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1369784431092292099,1,1868,1868,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1379455396847512711,1,1406,1406,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1389634598105954660,1,671,671,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1394107495884949139,1,558,558,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1407935810673971357,1,1383,1383,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1408672604432845193,1,1970,1970,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1411218759880637753,1,1443,1443,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1441315972355360459,1,1991,1991,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1447281351164457761,1,1801,1801,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1463530401988623658,1,1048,1048,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1473949624670719319,1,1768,1768,0,E12,E12,1,1,0,1,0,E12,dfs.DataNode$DataXceiver,INFO
blk_1481009974400305784,1,997,997,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1483582953997932733,1,1159,1159,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_148513789886825227,1,235,235,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1489031087420498797,1,1509,1509,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1498192967843651378,1,234,234,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1508705816376906895,1,1666,1666,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1512136249403454074,1,1777,1777,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1512923509505250283,1,1243,1243,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1526403491950199810,1,1474,1474,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_153508158653341141,1,472,472,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1543605971733759530,1,392,392,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_155320394753274773,1,1689,1689,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1553688227908800900,1,1409,1409,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1561008813520212225,1,1629,1629,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_157913239647511296,1,1095,1095,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1584196996810164915,1,796,796,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_1587615395786683981,1,1589,1589,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1589878256898761558,1,608,608,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1594026090263820445,1,1092,1092,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1598414622053793245,1,312,312,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_1600228140214754078,1,1767,1767,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1606295458729964667,1,1547,1547,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1636660629634995787,1,109,109,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1639683981444528748,1,971,971,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1646534811870220828,1,698,698,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_1646909113279517647,1,596,596,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1649162819905816843,1,646,646,0,E14,E14,1,1,0,1,0,E14,dfs.DataBlockScanner,INFO
blk_165707910410871749,1,918,918,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_166171721314010075,1,364,364,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1683075246463470765,1,693,693,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_1686195200514944346,1,354,354,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_1689772850125323349,1,1014,1014,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1692958087244489888,1,1168,1168,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1714886759174770356,1,993,993,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1724757848743533110,1,13,13,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1727371778357941761,1,591,591,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1744485040428751334,1,552,552,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1746384029810476219,1,884,884,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1756478622414930264,1,1210,1210,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1777689952069868672,1,380,380,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1779145401405339993,1,1066,1066,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1781953582842324563,1,73,73,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1793140687921032046,1,1955,1955,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1815340037591016775,1,1563,1563,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1824928871191121429,1,1876,1876,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1828089683746536118,1,717,717,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_1832308388558480,1,1610,1610,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_1833093108290599780,1,1180,1180,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1838564958520120941,1,1745,1745,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1858805942071850133,1,1542,1542,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_1859772752119590543,1,1938,1938,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1865953191447352631,1,1038,1038,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_1869228153483717375,1,613,613,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_1910039736720341651,1,697,697,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_1910319264393500537,1,1829,1829,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_1920931690498309324,1,1162,1162,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_1927336911952959118,1,1329,1329,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_1960893136630391966,1,825,825,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1979447750586388860,1,984,984,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_1997668456720275587,1,244,244,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2015610615789582788,1,1965,1965,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2016964533702776852,1,1583,1583,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2026200052147887341,1,1978,1978,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2028803850179311599,1,122,122,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2038610753592374847,1,689,689,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_2039230511363331616,1,304,304,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_2040222317555585426,1,1463,1463,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2059389709317340334,1,778,778,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2060553104861908174,1,1846,1846,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2063252936853409868,1,539,539,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_207875475387433291,1,1085,1085,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2080318574920472813,1,1283,1283,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2084123600915946046,1,1224,1224,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_2089955821703690032,1,906,906,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2096030750186708493,1,1647,1647,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2096199637324483321,1,1785,1785,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2096692261399680562,1,154,154,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_2101007907134483259,1,690,690,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_2107487634698646045,1,1587,1587,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2111886617384066018,1,1331,1331,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2113880130496815041,1,50,50,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2119401975697524206,1,1819,1819,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2128110944185709079,1,1668,1668,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2139707931694085102,1,682,682,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_2147212041377545584,1,1039,1039,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2149728827322918746,1,389,389,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2151150262081352617,1,1491,1491,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2154193600525549460,1,1564,1564,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_215466486430758887,1,1821,1821,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2156262111024914941,1,880,880,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2157471834570224881,1,586,586,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2166777223671724319,1,1827,1827,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2180875151184358991,1,1407,1407,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2208589726473895860,1,1452,1452,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2215517976324634098,1,1747,1747,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2241654010576170013,1,1655,1655,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2243777557693112935,1,269,269,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2244903517044280975,1,95,95,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_22457656256024207,1,874,874,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2247786307216183697,1,1611,1611,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2253084440592362960,1,1661,1661,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2259206517962925438,1,1356,1356,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2261089810991980611,1,1326,1326,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2262752117989012641,1,1110,1110,0,E3,E3,1,1,1,0,1,E3,dfs.DataNode$DataXceiver,WARN
blk_2270593866672608129,1,1485,1485,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2273334621242106674,1,359,359,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_2278708746675870163,1,471,471,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2282833575688432184,1,909,909,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2294700909811950327,1,532,532,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2304296078821316612,1,403,403,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2312679955495839894,1,1420,1420,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_231502148921342925,1,1021,1021,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2322432806134104317,1,336,336,0,E1,E1,1,1,0,1,0,E1,dfs.DataNode$DataXceiver,INFO
blk_2341651676737321162,1,1364,1364,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2353918919834315845,1,1009,1009,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2377150260128098806,1,8,8,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2377944115560974127,1,1631,1631,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2380775154966815858,1,1422,1422,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2389216938154332862,1,1105,1105,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2403370969415186087,1,1880,1880,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_241585185788373386,1,1834,1834,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2426255659473300323,1,1374,1374,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2430417102497887445,1,1190,1190,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2460145905812664251,1,1673,1673,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2468407162668753567,1,1371,1371,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2473550781612396886,1,1595,1595,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2474460483915499078,1,959,959,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_247452006316846355,1,1570,1570,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2489882700357182381,1,1740,1740,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2508619583759354778,1,1501,1501,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2513940824125131775,1,58,58,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_2529569087635823495,1,1271,1271,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2568309208894455676,1,292,292,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2570966823909513791,1,747,747,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2576408434603492552,1,372,372,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2583125615128303019,1,1995,1995,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2583600095045026513,1,1898,1898,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2593937801738981947,1,1972,1972,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2599050023684318911,1,656,656,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2616961363639592748,1,1533,1533,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2618566506268332756,1,772,772,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2630223487595425525,1,1939,1939,0,E7,E7,1,1,0,1,0,E7,dfs.FSNamesystem,INFO
blk_2652444451422301232,1,741,741,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_2657997043417110888,1,1571,1571,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2691304991047255190,1,1077,1077,0,E10,E10,1,1,0,1,0,E10,dfs.DataNode$PacketResponder,INFO
blk_2708206493147801743,1,868,868,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_271142976916798281,1,281,281,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2713941272199175167,1,1859,1859,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2731617036199392057,1,481,481,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2731746367139956284,1,1163,1163,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2735034460607366827,1,599,599,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2736251498135196075,1,1149,1149,0,E8,E8,1,1,0,1,0,E8,dfs.FSNamesystem,INFO
blk_2737505352081488746,1,1352,1352,0,E13,E13,1,1,0,1,0,E13,dfs.DataNode$DataXceiver,INFO
blk_2740792916077430444,1,1319,1319,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2749066163012162435,1,1961,1961,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
blk_2756799797410851893,1,477,477,0,E9,E9,1,1,0,1,0,E9,dfs.FSDataset,INFO
blk_2771018387166611008,1,1771,1771,0,E11,E11,1,1,0,1,0,E11,dfs.DataNode$PacketResponder,INFO
blk_278357163850888,1,168,168,0,E6,E6,1,1,0,1,0,E6,dfs.FSNamesystem,INFO
